s0914007
WINNER
Conquer the continents of NORTH AMERICA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113, Turn 114, Turn 115
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09196398801447249, 0.09196398801447249, 0.09196398801447249, 0.09196398801447249, 0.09196398801447249, 0.09137771252942391, 0.09137771252942391, 0.09137771252942391, 0.09054982181026776, 0.09054982181026776, 0.09113385378868477, 0.0857708882285755, 0.0848356756499391, 0.08426272617328545, 0.0848868548907907, 0.0848868548907907, 0.0848868548907907, 0.08132333403623634, 0.08132333403623634, 0.08132333403623634, 0.08132333403623634, 0.08184351469037815, 0.08184351469037815, 0.08777434112767185, 0.08777434112767185, 0.08722189277111679, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617, 0.08832676526110617
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09196398801447249, 0.09196398801447249, 0.09196398801447249, 0.09196398801447249, 0.09196398801447249, 0.09137771252942391, 0.09137771252942391, 0.09137771252942391, 0.09054982181026776, 0.09054982181026776, 0.09113385378868477, 0.0866833444863263, 0.08748793996837183, 0.08689707805757356, 0.0875407192539371, 0.0875407192539371, 0.0875407192539371, 0.08211858612966444, 0.08211858612966444, 0.08211858612966444, 0.08211858612966444, 0.08099097807902005, 0.08099097807902005, 0.08686002507425858, 0.08686002507425858, 0.0863133313880843, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627, 0.08740669478963627
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.0853154947798499, 0.0853154947798499, 0.0853154947798499, 0.0853154947798499, 0.0853154947798499, 0.0853154947798499, 0.08617141493392198, 0.08617141493392198, 0.08617141493392198, 0.08617141493392198, 0.08617141493392198, 0.08617141493392198, 0.08702704425085052, 0.08702704425085052, 0.08702704425085052, 0.08702704425085052, 0.08702704425085052, 0.08702704425085052, 0.08788220838553713, 0.08788220838553713, 0.08788220838553713, 0.08788220838553713, 0.08788220838553713, 0.08788220838553713, 0.08873673337211402, 0.08873673337211402, 0.08873673337211402, 0.08873673337211402, 0.08873673337211402, 0.08873673337211402, 0.08959044576526136, 0.08959044576526136, 0.08959044576526136, 0.08959044576526136, 0.08959044576526136, 0.08959044576526136, 0.0904431727806251, 0.0904431727806251, 0.0904431727806251, 0.0904431727806251, 0.0904431727806251, 0.0904431727806251, 0.09129474243409343, 0.09129474243409343, 0.09129474243409343, 0.09129474243409343, 0.09129474243409343, 0.09129474243409343, 0.09214498367969552, 0.09214498367969552, 0.09214498367969552, 0.09214498367969552, 0.09214498367969552, 0.09214498367969552, 0.09299372654588792, 0.09299372654588792, 0.09299372654588792, 0.09299372654588792, 0.09299372654588792, 0.09299372654588792, 0.09384080227000123, 0.09384080227000123, 0.09384080227000123, 0.09384080227000123, 0.09384080227000123, 0.09324256199077872, 0.09324256199077872, 0.09324256199077872, 0.09239777555910206, 0.09239777555910206, 0.09299372654588792, 0.10664155931218235, 0.1076314071004666, 0.10690450349656098, 0.10554241372126709, 0.10554241372126709, 0.10554241372126709, 0.10321827504910622, 0.10321827504910622, 0.10321827504910622, 0.10321827504910622, 0.10387850560249828, 0.10387850560249828, 0.11140610738774136, 0.11140610738774136, 0.11070492159533499, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882, 0.11210726243535882
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08444798827883286, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08528650502574267, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08696200039719063, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08779863855875829, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.08863431105007923, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.0894688493267206, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09030208576362772, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09113385378868476, 0.09196398801447249, 0.09196398801447249, 0.09196398801447249, 0.09196398801447249, 0.09196398801447249, 0.09137771252942391, 0.09137771252942391, 0.09137771252942391, 0.09054982181026776, 0.09054982181026776, 0.09113385378868477, 0.0894207132595787, 0.09025071702000462, 0.09147060670138764, 0.09214812373700502, 0.09214812373700502, 0.09214812373700502, 0.08827977732380206, 0.08827977732380206, 0.08827977732380206, 0.08827977732380206, 0.08706756712497772, 0.08706756712497772, 0.08170483881565199, 0.08170483881565199, 0.08284754091331659, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882, 0.08389700184462882
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08193700437600517, 0.08193700437600517, 0.08193700437600517, 0.08193700437600517, 0.08193700437600517, 0.08193700437600517, 0.0811038510999975, 0.0811038510999975, 0.0811038510999975, 0.0811038510999975, 0.0811038510999975, 0.0811038510999975, 0.08027098092506858, 0.08027098092506858, 0.08027098092506858, 0.08027098092506858, 0.08027098092506858, 0.08027098092506858, 0.07943856355885894, 0.07943856355885894, 0.07943856355885894, 0.07943856355885894, 0.07943856355885894, 0.07943856355885894, 0.07860676833986595, 0.07860676833986595, 0.07860676833986595, 0.07860676833986595, 0.07860676833986595, 0.07860676833986595, 0.07777576409988501, 0.07777576409988501, 0.07777576409988501, 0.07777576409988501, 0.07777576409988501, 0.07777576409988501, 0.07694571902732715, 0.07694571902732715, 0.07694571902732715, 0.07694571902732715, 0.07694571902732715, 0.07694571902732715, 0.07611680053164682, 0.07611680053164682, 0.07611680053164682, 0.07611680053164682, 0.07611680053164682, 0.07611680053164682, 0.07528917510911173, 0.07528917510911173, 0.07528917510911173, 0.07528917510911173, 0.07528917510911173, 0.07528917510911173, 0.07446300821014094, 0.07446300821014094, 0.07446300821014094, 0.07446300821014094, 0.07446300821014094, 0.07446300821014094, 0.07363846410843479, 0.07363846410843479, 0.07363846410843479, 0.07363846410843479, 0.07363846410843479, 0.07466225859470034, 0.07466225859470034, 0.07466225859470034, 0.075495724519777, 0.075495724519777, 0.07446300821014096, 0.0685899873522854, 0.06784210866914268, 0.0687591084566392, 0.06926840285199964, 0.06926840285199964, 0.06926840285199964, 0.07629434874757468, 0.07629434874757468, 0.07629434874757468, 0.07629434874757468, 0.07678236174789206, 0.07678236174789206, 0.06602118854901813, 0.06602118854901813, 0.06694454329445115, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925, 0.06510797233643925
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08193700437600517, 0.08193700437600517, 0.08193700437600517, 0.08193700437600517, 0.08193700437600517, 0.08193700437600517, 0.0811038510999975, 0.0811038510999975, 0.0811038510999975, 0.0811038510999975, 0.0811038510999975, 0.0811038510999975, 0.08027098092506858, 0.08027098092506858, 0.08027098092506858, 0.08027098092506858, 0.08027098092506858, 0.08027098092506858, 0.07943856355885894, 0.07943856355885894, 0.07943856355885894, 0.07943856355885894, 0.07943856355885894, 0.07943856355885894, 0.07860676833986595, 0.07860676833986595, 0.07860676833986595, 0.07860676833986595, 0.07860676833986595, 0.07860676833986595, 0.07777576409988501, 0.07777576409988501, 0.07777576409988501, 0.07777576409988501, 0.07777576409988501, 0.07777576409988501, 0.07694571902732715, 0.07694571902732715, 0.07694571902732715, 0.07694571902732715, 0.07694571902732715, 0.07694571902732715, 0.07611680053164682, 0.07611680053164682, 0.07611680053164682, 0.07611680053164682, 0.07611680053164682, 0.07611680053164682, 0.07528917510911173, 0.07528917510911173, 0.07528917510911173, 0.07528917510911173, 0.07528917510911173, 0.07528917510911173, 0.07446300821014094, 0.07446300821014094, 0.07446300821014094, 0.07446300821014094, 0.07446300821014094, 0.07446300821014094, 0.07363846410843479, 0.07363846410843479, 0.07363846410843479, 0.07363846410843479, 0.07363846410843479, 0.07466225859470034, 0.07466225859470034, 0.07466225859470034, 0.075495724519777, 0.075495724519777, 0.07446300821014096, 0.06635335732992827, 0.0656298659951489, 0.065186625612059, 0.06566945885149254, 0.06566945885149254, 0.06566945885149254, 0.07096563737045983, 0.07096563737045983, 0.07096563737045983, 0.07096563737045983, 0.07141956553396216, 0.07141956553396216, 0.07120825112910542, 0.07120825112910542, 0.07076006911139919, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778, 0.06881882219982778
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08360918651151683, 0.08275903012397375, 0.08275903012397375, 0.08275903012397375, 0.08275903012397375, 0.08275903012397375, 0.08275903012397375, 0.08190916261507682, 0.08190916261507682, 0.08190916261507682, 0.08190916261507682, 0.08190916261507682, 0.08190916261507682, 0.08105975715588444, 0.08105975715588444, 0.08105975715588444, 0.08105975715588444, 0.08105975715588444, 0.08105975715588444, 0.08021098654077834, 0.08021098654077834, 0.08021098654077834, 0.08021098654077834, 0.08021098654077834, 0.08021098654077834, 0.07936302304709739, 0.07936302304709739, 0.07936302304709739, 0.07936302304709739, 0.07936302304709739, 0.07936302304709739, 0.07851603829566585, 0.07851603829566585, 0.07851603829566585, 0.07851603829566585, 0.07851603829566585, 0.07851603829566585, 0.07767020311245432, 0.07767020311245432, 0.07767020311245432, 0.07767020311245432, 0.07767020311245432, 0.07767020311245432, 0.07682568739161022, 0.07682568739161022, 0.07682568739161022, 0.07682568739161022, 0.07682568739161022, 0.07682568739161022, 0.07598265996008848, 0.07598265996008848, 0.07598265996008848, 0.07598265996008848, 0.07598265996008848, 0.07598265996008848, 0.07514128844411064, 0.07514128844411064, 0.07514128844411064, 0.07514128844411064, 0.07514128844411064, 0.07466225859470031, 0.07466225859470031, 0.07466225859470031, 0.07549572451977697, 0.07549572451977697, 0.07598265996008848, 0.08792606183996303, 0.08874219223421252, 0.08994169167515136, 0.08879572817879312, 0.08879572817879312, 0.08879572817879312, 0.08506811417344969, 0.08506811417344969, 0.08506811417344969, 0.08506811417344969, 0.08390000479753255, 0.08390000479753255, 0.07873237526868108, 0.07873237526868108, 0.07983350528347286, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617, 0.08084478629291617
ted
LOSER
Conquer the continents of EUROPE and SOUTH AMERICA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113, Turn 114, Turn 115
